date,year,home_team,away_team,home_score,away_score,result,tournament,neutral,home_recent_goals_for,home_recent_goals_against,home_recent_form,home_recent_matches,away_recent_goals_for,away_recent_goals_against,away_recent_form,away_recent_matches
2010-08-20,2010,Madagascar,Mayotte,0.0,0.0,D,Friendly,False,1.0,1.2,7,5,1.4,3.4,1,5
2010-08-26,2010,Saint Lucia,Martinique,1.0,3.0,A,Friendly,False,1.0,3.4,3,5,0.8,1.0,6,5
2010-08-28,2010,Saint Lucia,Martinique,1.0,1.0,D,Friendly,False,1.0,3.6,3,5,1.2,1.2,6,5
2010-08-28,2010,Saint Kitts and Nevis,Antigua and Barbuda,1.0,1.0,D,Friendly,False,1.6,0.8,7,5,1.4,2.0,5,5
2010-08-29,2010,Ethiopia,Chad,1.0,0.0,H,Friendly,False,1.0,1.2,4,5,1.0,1.8,2,5
2010-08-29,2010,Madagascar,Comoros,1.0,0.0,H,Friendly,False,0.8,1.2,5,5,0.4,1.2,4,5
2010-09-02,2010,Israel,Malta,3.0,1.0,H,UEFA Euro qualification,False,1.2,1.6,7,5,0.6,2.8,1,5
2010-09-03,2010,Luxembourg,Bosnia and Herzegovina,0.0,3.0,A,UEFA Euro qualification,False,0.8,2.0,2,5,1.2,2.0,4,5
2010-09-03,2010,Moldova,Finland,2.0,0.0,H,UEFA Euro qualification,False,1.2,1.4,5,5,0.6,1.0,7,5
2010-09-03,2010,Montenegro,Wales,1.0,0.0,H,UEFA Euro qualification,False,1.0,1.0,6,5,2.0,0.8,9,5
2010-09-03,2010,Oman,Malaysia,3.0,0.0,H,Friendly,True,0.8,1.0,7,5,1.4,1.6,6,5
2010-09-03,2010,Panama,Costa Rica,2.0,2.0,D,Friendly,False,2.2,1.2,9,5,0.8,2.0,3,5
2010-09-03,2010,Portugal,Cyprus,4.0,4.0,D,UEFA Euro qualification,False,2.0,0.2,8,5,1.6,1.0,8,5
2010-09-03,2010,Slovakia,North Macedonia,1.0,0.0,H,UEFA Euro qualification,False,1.2,1.6,5,5,1.6,0.8,11,5
2010-09-03,2010,San Marino,Netherlands,0.0,5.0,A,UEFA Euro qualification,False,0.0,6.4,0,5,1.6,1.2,10,5
2010-09-03,2010,Slovenia,Northern Ireland,0.0,1.0,A,UEFA Euro qualification,False,1.6,0.8,10,5,0.0,1.4,0,5
2010-09-03,2010,Sweden,Hungary,2.0,0.0,H,UEFA Euro qualification,False,2.0,0.6,13,5,0.6,3.0,1,5
2010-09-03,2010,Switzerland,Australia,0.0,0.0,D,Friendly,False,0.6,0.4,8,5,0.8,2.2,4,5
2010-09-03,2010,Venezuela,Colombia,0.0,2.0,A,Friendly,False,1.2,0.8,8,5,1.4,1.6,5,5
2010-09-03,2010,Romania,Albania,1.0,1.0,D,UEFA Euro qualification,False,1.0,1.6,3,5,0.8,0.0,13,5
2010-09-03,2010,Lithuania,Scotland,0.0,0.0,D,UEFA Euro qualification,False,0.8,1.4,7,5,0.2,1.8,3,5
2010-09-03,2010,Qatar,Bahrain,1.0,1.0,D,Friendly,False,1.0,1.6,5,5,1.2,2.0,4,5
2010-09-03,2010,Latvia,Croatia,0.0,3.0,A,UEFA Euro qualification,False,0.4,1.2,3,5,1.0,0.2,11,5
2010-09-03,2010,Liechtenstein,Spain,0.0,4.0,A,UEFA Euro qualification,False,0.4,2.2,2,5,1.0,0.2,13,5
2010-09-03,2010,Algeria,Tanzania,1.0,1.0,D,African Cup of Nations qualification,False,0.4,0.8,4,5,0.8,2.2,1,5
2010-09-03,2010,Andorra,Russia,0.0,2.0,A,UEFA Euro qualification,False,0.2,3.0,0,5,1.0,0.8,8,5
2010-09-03,2010,Armenia,Republic of Ireland,0.0,1.0,A,UEFA Euro qualification,False,1.2,2.2,3,5,1.2,1.0,7,5
2010-09-03,2010,China,Iran,0.0,2.0,A,Friendly,False,1.6,0.6,10,5,1.8,0.8,12,5
2010-09-03,2010,England,Bulgaria,4.0,0.0,H,UEFA Euro qualification,False,1.0,1.2,8,5,1.2,1.4,4,5
2010-09-03,2010,Estonia,Italy,1.0,2.0,A,UEFA Euro qualification,False,0.8,0.6,8,5,1.0,1.4,3,5
2010-09-03,2010,Belgium,Germany,0.0,1.0,A,UEFA Euro qualification,False,1.4,0.6,9,5,2.6,1.2,10,5
2010-09-03,2010,Faroe Islands,Serbia,0.0,3.0,A,UEFA Euro qualification,False,0.4,2.4,1,5,1.2,1.4,6,5
2010-09-03,2010,France,Belarus,0.0,1.0,A,UEFA Euro qualification,False,0.4,1.4,1,5,1.6,0.8,10,5
2010-09-03,2010,Greece,Georgia,1.0,1.0,D,UEFA Euro qualification,False,0.6,1.4,6,5,1.0,1.8,5,5
2010-09-03,2010,Iceland,Norway,1.0,2.0,A,UEFA Euro qualification,False,1.4,0.2,9,5,1.2,0.6,12,5
2010-09-03,2010,Kazakhstan,Turkey,0.0,3.0,A,UEFA Euro qualification,False,1.4,1.8,6,5,1.8,0.6,12,5
2010-09-03,2010,Kuwait,Syria,3.0,0.0,H,Friendly,False,1.6,1.0,7,5,2.4,0.4,9,5
2010-09-04,2010,Mexico,Ecuador,1.0,2.0,A,Friendly,False,1.0,1.2,5,5,0.8,1.2,4,5
2010-09-04,2010,Thailand,India,1.0,0.0,H,Friendly,False,0.6,1.6,6,5,1.2,1.0,7,5
2010-09-04,2010,Sudan,Congo,2.0,0.0,H,African Cup of Nations qualification,False,0.8,2.4,1,5,0.6,1.2,4,5
2010-09-04,2010,South Africa,Niger,2.0,0.0,H,African Cup of Nations qualification,False,1.0,1.0,10,5,1.4,1.0,8,5
2010-09-04,2010,Poland,Ukraine,1.0,1.0,D,Friendly,False,0.4,1.8,5,5,1.8,0.8,10,5
2010-09-04,2010,Morocco,Central African Republic,0.0,0.0,D,African Cup of Nations qualification,False,1.0,1.6,5,5,0.4,1.6,1,5
2010-09-04,2010,Uganda,Angola,3.0,0.0,H,African Cup of Nations qualification,False,1.8,0.8,13,5,0.2,1.0,2,5
2010-09-04,2010,Mauritius,Cameroon,1.0,3.0,A,African Cup of Nations qualification,False,0.2,3.4,0,5,1.6,1.8,3,5
2010-09-04,2010,Tunisia,Malawi,2.0,2.0,D,African Cup of Nations qualification,False,2.4,1.4,8,5,0.8,1.6,2,5
2010-09-04,2010,Ivory Coast,Rwanda,3.0,0.0,H,African Cup of Nations qualification,False,1.4,0.6,10,5,1.0,1.2,9,5
2010-09-04,2010,Guinea-Bissau,Kenya,1.0,0.0,H,African Cup of Nations qualification,False,0.8,0.6,6,5,1.2,1.6,4,5
2010-09-04,2010,Gambia,Namibia,3.0,1.0,H,African Cup of Nations qualification,False,1.6,1.6,8,5,1.2,0.6,6,5
2010-09-04,2010,Guatemala,Nicaragua,5.0,0.0,H,Friendly,True,0.6,2.2,4,5,0.6,1.8,4,5
2010-09-04,2010,El Salvador,Honduras,2.0,2.0,D,Friendly,True,0.8,1.8,3,5,0.0,1.2,2,5
2010-09-04,2010,Cape Verde,Mali,1.0,0.0,H,African Cup of Nations qualification,False,1.6,0.4,8,5,1.6,2.0,4,5
2010-09-04,2010,Canada,Peru,0.0,2.0,A,Friendly,False,0.2,2.2,1,5,1.2,1.2,9,5
2010-09-04,2010,Botswana,Togo,2.0,1.0,H,African Cup of Nations qualification,False,1.0,0.2,11,5,0.8,1.8,2,5
2010-09-04,2010,Japan,Paraguay,1.0,0.0,H,Friendly,False,0.8,0.8,7,5,0.8,0.2,8,5
2010-09-05,2010,Nigeria,Madagascar,2.0,0.0,H,African Cup of Nations qualification,False,1.4,1.6,4,5,1.0,0.6,8,5
2010-09-05,2010,Mozambique,Libya,0.0,0.0,D,African Cup of Nations qualification,False,0.4,2.0,3,5,1.0,1.4,4,5
2010-09-05,2010,Liberia,Zimbabwe,1.0,1.0,D,African Cup of Nations qualification,False,0.6,2.2,2,5,0.4,3.0,3,5
2010-09-05,2010,Jamaica,Costa Rica,1.0,0.0,H,Friendly,False,1.0,1.0,7,5,0.8,1.8,4,5
2010-09-05,2010,Benin,Burundi,1.0,1.0,D,African Cup of Nations qualification,False,0.4,1.4,2,5,0.4,3.0,0,5
2010-09-05,2010,Egypt,Sierra Leone,1.0,1.0,D,African Cup of Nations qualification,False,3.0,1.4,12,5,0.8,1.2,7,5
2010-09-05,2010,DR Congo,Senegal,2.0,4.0,A,African Cup of Nations qualification,False,1.6,3.4,1,5,0.6,1.0,6,5
2010-09-05,2010,Eswatini,Ghana,0.0,3.0,A,African Cup of Nations qualification,False,1.4,1.0,7,5,0.8,1.0,5,5
2010-09-05,2010,Ethiopia,Guinea,1.0,4.0,A,African Cup of Nations qualification,False,1.2,1.2,6,5,1.4,2.0,4,5
2010-09-05,2010,Zambia,Comoros,4.0,0.0,H,African Cup of Nations qualification,False,1.0,1.6,5,5,0.4,1.2,4,5
2010-09-06,2010,Burkina Faso,Gabon,1.0,1.0,D,Friendly,True,1.2,0.4,10,5,1.4,0.8,8,5
2010-09-07,2010,Yemen,Syria,2.0,1.0,H,Friendly,False,0.8,0.4,7,5,1.2,1.0,6,5
2010-09-07,2010,North Macedonia,Armenia,2.0,2.0,D,UEFA Euro qualification,False,1.4,0.8,10,5,1.0,2.0,3,5
2010-09-07,2010,Malta,Latvia,0.0,2.0,A,UEFA Euro qualification,False,0.8,2.6,1,5,0.2,1.6,2,5
2010-09-07,2010,Mexico,Colombia,1.0,0.0,H,Friendly,False,1.0,1.4,4,5,1.4,0.8,8,5
2010-09-07,2010,Netherlands,Finland,2.0,1.0,H,UEFA Euro qualification,False,2.2,1.0,10,5,0.6,1.0,7,5
2010-09-07,2010,Norway,Portugal,1.0,0.0,H,UEFA Euro qualification,False,1.4,0.8,12,5,2.2,1.0,6,5
2010-09-07,2010,Panama,Trinidad and Tobago,3.0,0.0,H,Friendly,False,1.8,1.6,7,5,0.6,2.4,1,5
2010-09-07,2010,Poland,Australia,1.0,2.0,A,Friendly,False,0.2,2.0,3,5,0.6,1.6,5,5
2010-09-07,2010,Qatar,Oman,1.0,1.0,D,Friendly,False,0.6,1.4,3,5,1.0,0.8,7,5
2010-09-07,2010,Russia,Slovakia,0.0,1.0,A,UEFA Euro qualification,False,1.2,0.6,10,5,1.2,1.4,7,5
2010-09-07,2010,Scotland,Liechtenstein,2.0,1.0,H,UEFA Euro qualification,False,0.2,1.6,4,5,0.2,2.8,1,5
2010-09-07,2010,Serbia,Slovenia,1.0,1.0,D,UEFA Euro qualification,False,1.0,0.8,6,5,1.0,0.8,7,5
2010-09-07,2010,Sweden,San Marino,6.0,0.0,H,UEFA Euro qualification,False,2.2,0.4,15,5,0.0,5.4,0,5
2010-09-07,2010,Switzerland,England,1.0,3.0,A,UEFA Euro qualification,False,0.4,0.2,8,5,1.6,1.0,10,5
2010-09-07,2010,Turkey,Belgium,3.0,2.0,H,UEFA Euro qualification,False,2.0,0.6,12,5,0.8,0.8,6,5
2010-09-07,2010,Ukraine,Chile,2.0,1.0,H,Friendly,False,2.0,0.8,11,5,0.8,1.0,9,5
2010-09-07,2010,United Arab Emirates,Kuwait,3.0,0.0,H,Friendly,False,1.0,0.6,10,5,1.8,0.6,9,5
2010-09-07,2010,Venezuela,Ecuador,1.0,0.0,H,Friendly,False,1.2,1.2,7,5,0.6,1.2,4,5
2010-09-07,2010,South Korea,Iran,0.0,1.0,A,Friendly,False,1.6,1.8,7,5,2.0,0.4,15,5
2010-09-07,2010,Japan,Guatemala,2.0,1.0,H,Friendly,False,1.0,0.4,10,5,1.4,1.8,7,5
2010-09-07,2010,Canada,Honduras,2.0,1.0,H,Friendly,False,0.2,2.0,1,5,0.4,1.6,2,5
2010-09-07,2010,Italy,Faroe Islands,5.0,0.0,H,UEFA Euro qualification,False,1.2,1.4,5,5,0.4,2.0,1,5
2010-09-07,2010,Albania,Luxembourg,1.0,0.0,H,UEFA Euro qualification,False,1.0,0.2,13,5,0.6,2.2,2,5
2010-09-07,2010,Argentina,Spain,4.0,1.0,H,Friendly,False,2.0,1.2,12,5,1.6,0.2,13,5
2010-09-07,2010,Austria,Kazakhstan,2.0,0.0,H,UEFA Euro qualification,False,0.8,2.2,3,5,0.8,2.2,3,5
2010-09-07,2010,Bahrain,Togo,3.0,0.0,H,Friendly,False,0.6,2.2,2,5,1.0,1.6,2,5
2010-09-07,2010,Belarus,Romania,0.0,0.0,D,UEFA Euro qualification,False,1.2,0.6,10,5,1.2,1.4,4,5
2010-09-07,2010,Bosnia and Herzegovina,France,0.0,2.0,A,UEFA Euro qualification,False,1.8,1.8,7,5,0.4,1.4,1,5
2010-09-07,2010,Bulgaria,Montenegro,0.0,1.0,A,UEFA Euro qualification,False,0.4,2.0,1,5,1.0,1.0,6,5
2010-09-07,2010,Jamaica,Peru,1.0,2.0,A,Friendly,True,1.2,1.0,9,5,1.4,1.2,9,5
2010-09-07,2010,China,Paraguay,1.0,1.0,D,Friendly,False,1.2,1.0,7,5,0.4,0.4,5,5
2010-09-07,2010,Czech Republic,Lithuania,0.0,1.0,A,UEFA Euro qualification,False,1.8,1.6,6,5,0.4,1.2,5,5
2010-09-07,2010,Denmark,Iceland,1.0,0.0,H,UEFA Euro qualification,False,1.0,1.8,4,5,1.6,0.6,8,5
2010-09-07,2010,El Salvador,Guatemala,0.0,2.0,A,Friendly,True,1.0,2.2,1,5,1.4,1.8,7,5
2010-09-07,2010,Estonia,Uzbekistan,3.0,3.0,D,Friendly,False,0.6,1.0,5,5,1.4,1.4,6,5
2010-09-07,2010,Georgia,Israel,0.0,0.0,D,UEFA Euro qualification,False,1.0,1.6,6,5,1.2,1.6,7,5
2010-09-07,2010,Germany,Azerbaijan,6.0,1.0,H,UEFA Euro qualification,False,2.0,1.0,10,5,1.0,1.2,6,5
2010-09-07,2010,Hungary,Moldova,2.0,1.0,H,UEFA Euro qualification,False,0.6,2.8,1,5,1.2,0.8,8,5
2010-09-07,2010,Republic of Ireland,Andorra,3.0,1.0,H,UEFA Euro qualification,False,1.2,0.8,9,5,0.0,2.8,0,5
2010-09-07,2010,Croatia,Greece,0.0,0.0,D,UEFA Euro qualification,False,1.4,0.2,11,5,0.8,1.2,7,5
2010-09-08,2010,India,Thailand,1.0,2.0,A,Friendly,False,1.2,1.0,7,5,0.6,1.6,6,5
2010-09-10,2010,Belize,Trinidad and Tobago,0.0,0.0,D,Friendly,False,0.6,3.2,1,5,0.6,2.8,1,5
2010-09-10,2010,Saint Lucia,Saint Vincent and the Grenadines,1.0,5.0,A,Friendly,False,0.8,3.8,1,5,0.4,2.4,1,5
2010-09-11,2010,French Guiana,Suriname,1.0,2.0,A,Friendly,False,1.8,1.8,9,5,1.2,1.6,6,5
2010-09-15,2010,India,Namibia,2.0,0.0,H,Friendly,False,1.0,1.2,4,5,0.6,1.2,3,5
2010-09-16,2010,Jordan,Iraq,4.0,1.0,H,Friendly,False,1.0,1.0,8,5,1.8,0.0,13,5
2010-09-18,2010,Anguilla,British Virgin Islands,1.0,2.0,A,Friendly,True,0.6,5.8,0,5,0.8,2.6,2,5
2010-09-18,2010,Yemen,Zambia,0.0,1.0,A,Friendly,False,0.6,0.6,7,5,1.4,1.0,8,5
2010-09-19,2010,Antigua and Barbuda,Trinidad and Tobago,0.0,1.0,A,Friendly,False,1.6,1.6,6,5,0.6,2.0,2,5
2010-09-19,2010,Jordan,Bahrain,2.0,0.0,H,Friendly,False,1.6,1.2,8,5,1.2,1.6,5,5
2010-09-19,2010,Saint Martin,British Virgin Islands,3.0,1.0,H,Friendly,False,1.6,2.8,6,5,1.0,2.6,4,5
2010-09-21,2010,Iraq,Oman,3.0,2.0,H,Friendly,True,2.0,0.8,12,5,1.2,0.8,8,5
2010-09-21,2010,Saint Lucia,Trinidad and Tobago,0.0,3.0,A,Friendly,True,0.8,3.6,1,5,0.4,1.6,4,5
2010-09-22,2010,French Guiana,Mayotte,2.0,2.0,D,Coupe de l'Outre-Mer,True,1.6,2.0,6,5,1.2,2.2,2,5
2010-09-23,2010,Guadeloupe,New Caledonia,1.0,1.0,D,Coupe de l'Outre-Mer,True,1.0,2.2,6,5,1.0,2.0,7,5
2010-09-23,2010,Antigua and Barbuda,Saint Lucia,5.0,0.0,H,Friendly,False,1.2,1.4,5,5,0.8,3.0,1,5
2010-09-23,2010,Martinique,Tahiti,4.0,1.0,H,Coupe de l'Outre-Mer,True,1.2,0.8,7,5,0.2,1.4,3,5
2010-09-24,2010,Iran,Bahrain,3.0,0.0,H,WAFF Championship,True,2.0,0.4,15,5,1.0,1.2,5,5
2010-09-24,2010,Jordan,Syria,1.0,1.0,D,WAFF Championship,False,1.6,0.8,10,5,1.4,1.4,5,5
2010-09-24,2010,Vietnam,North Korea,0.0,0.0,D,Friendly,False,0.8,1.2,3,5,0.8,3.4,1,5
2010-09-25,2010,Iraq,Yemen,2.0,1.0,H,WAFF Championship,True,2.0,1.2,12,5,0.6,0.6,7,5
2010-09-25,2010,Mayotte,Réunion,1.0,2.0,A,Coupe de l'Outre-Mer,True,1.2,1.8,3,5,4.0,0.2,13,5
2010-09-26,2010,New Caledonia,Martinique,0.0,4.0,A,Coupe de l'Outre-Mer,True,1.2,1.6,8,5,2.0,1.0,9,5
2010-09-26,2010,Guadeloupe,Tahiti,1.0,1.0,D,Coupe de l'Outre-Mer,True,0.8,2.4,4,5,0.4,1.4,3,5
2010-09-26,2010,Syria,Kuwait,1.0,2.0,A,WAFF Championship,True,1.4,1.4,5,5,1.6,1.0,8,5
2010-09-26,2010,Bahrain,Oman,2.0,0.0,H,WAFF Championship,True,1.0,1.4,5,5,1.6,1.4,7,5
2010-09-26,2010,Barbados,Dominica,1.0,3.0,A,Friendly,False,2.2,1.8,6,5,1.2,1.6,4,5
2010-09-26,2010,Guyana,Trinidad and Tobago,1.0,1.0,D,Friendly,False,1.2,1.2,7,5,1.0,1.2,7,5
2010-09-27,2010,Yemen,Palestine,3.0,1.0,H,WAFF Championship,True,0.8,1.0,6,5,0.6,1.8,3,5
2010-09-28,2010,Jordan,Kuwait,2.0,2.0,D,WAFF Championship,False,1.8,1.0,10,5,1.2,1.0,8,5
2010-09-28,2010,Oman,Iran,2.0,2.0,D,WAFF Championship,True,1.4,1.8,4,5,2.0,0.2,15,5
2010-09-28,2010,French Guiana,Réunion,0.0,1.0,A,Coupe de l'Outre-Mer,True,2.0,1.8,4,5,4.4,0.4,15,5
2010-09-29,2010,New Caledonia,Tahiti,1.0,1.0,D,Coupe de l'Outre-Mer,True,1.0,2.4,5,5,0.4,1.6,1,5
2010-09-29,2010,Guadeloupe,Martinique,2.0,0.0,H,Coupe de l'Outre-Mer,True,1.0,2.2,5,5,2.8,1.0,11,5
2010-09-29,2010,Palestine,Iraq,0.0,3.0,A,WAFF Championship,True,0.8,1.6,3,5,1.6,1.4,12,5
2010-10-01,2010,Iran,Iraq,2.0,1.0,H,WAFF Championship,True,2.2,0.6,13,5,2.0,1.4,12,5
2010-10-01,2010,Kuwait,Yemen,1.0,1.0,D,WAFF Championship,True,1.6,1.4,8,5,1.2,1.2,6,5
2010-10-01,2010,Saint Martin,Cayman Islands,1.0,1.0,D,CFU Caribbean Cup qualification,True,2.2,2.4,9,5,0.8,3.6,0,5
2010-10-01,2010,Mayotte,Guadeloupe,0.0,4.0,A,Coupe de l'Outre-Mer,True,3.0,1.2,6,5,1.2,1.2,8,5
2010-10-02,2010,Puerto Rico,Anguilla,3.0,1.0,H,CFU Caribbean Cup qualification,False,1.2,1.6,8,5,0.6,4.8,0,5
2010-10-02,2010,Réunion,Martinique,0.0,0.0,D,Coupe de l'Outre-Mer,True,3.4,0.2,15,5,2.4,1.0,10,5
2010-10-03,2010,Iran,Kuwait,1.0,2.0,A,WAFF Championship,True,2.0,0.6,13,5,1.6,1.4,8,5
2010-10-04,2010,India,Hong Kong,0.0,1.0,A,Friendly,False,0.8,1.0,4,5,0.0,2.8,1,5
2010-10-04,2010,Puerto Rico,Saint Martin,2.0,0.0,H,CFU Caribbean Cup qualification,False,1.6,1.8,8,5,2.4,1.2,10,5
2010-10-04,2010,Cayman Islands,Anguilla,4.0,1.0,H,CFU Caribbean Cup qualification,True,0.8,2.4,1,5,0.8,3.0,0,5
2010-10-06,2010,Anguilla,Saint Martin,2.0,1.0,H,CFU Caribbean Cup qualification,True,1.0,3.0,0,5,2.0,1.0,10,5
2010-10-06,2010,Barbados,Saint Kitts and Nevis,1.0,1.0,D,CFU Caribbean Cup qualification,True,2.0,2.2,3,5,1.8,0.8,8,5
2010-10-06,2010,Puerto Rico,Cayman Islands,2.0,0.0,H,CFU Caribbean Cup qualification,False,1.6,1.4,10,5,1.6,2.4,4,5
2010-10-07,2010,Iran,Brazil,0.0,3.0,A,Friendly,True,1.8,1.0,10,5,1.8,0.6,10,5
2010-10-08,2010,Kuwait,Bahrain,1.0,3.0,A,Friendly,False,1.4,1.6,8,5,1.2,1.2,7,5
2010-10-08,2010,Luxembourg,Belarus,0.0,0.0,D,UEFA Euro qualification,False,0.4,2.2,1,5,0.8,0.2,10,5
2010-10-08,2010,Moldova,Netherlands,0.0,1.0,A,UEFA Euro qualification,False,1.2,1.2,5,5,2.2,1.0,10,5
2010-10-08,2010,Montenegro,Switzerland,1.0,0.0,H,UEFA Euro qualification,False,1.0,0.6,9,5,0.4,0.8,5,5
2010-10-08,2010,Montserrat,Barbados,0.0,5.0,A,CFU Caribbean Cup qualification,True,1.2,7.6,0,5,2.0,2.0,4,5
2010-10-08,2010,Northern Ireland,Italy,0.0,0.0,D,UEFA Euro qualification,False,0.2,1.2,3,5,2.0,1.2,7,5
2010-10-08,2010,Oman,Gabon,1.0,0.0,H,Friendly,False,1.6,1.6,5,5,1.6,1.0,8,5
2010-10-08,2010,Wales,Bulgaria,0.0,1.0,A,UEFA Euro qualification,False,1.6,1.0,6,5,0.4,1.8,1,5
2010-10-08,2010,Peru,Costa Rica,2.0,0.0,H,Friendly,False,1.6,0.8,12,5,0.6,1.6,4,5
2010-10-08,2010,Serbia,Estonia,1.0,3.0,A,UEFA Euro qualification,False,1.2,0.8,7,5,1.2,1.6,5,5
2010-10-08,2010,Slovenia,Faroe Islands,5.0,1.0,H,UEFA Euro qualification,False,1.0,1.0,5,5,0.2,2.4,1,5
2010-10-08,2010,Spain,Lithuania,3.0,1.0,H,UEFA Euro qualification,False,1.6,1.0,10,5,0.6,0.4,8,5
2010-10-08,2010,Saint Vincent and the Grenadines,Saint Kitts and Nevis,1.0,1.0,D,CFU Caribbean Cup qualification,False,1.4,2.4,4,5,1.4,1.0,6,5
2010-10-08,2010,Ukraine,Canada,2.0,2.0,D,Friendly,False,1.6,1.0,11,5,0.6,2.0,4,5
2010-10-08,2010,Panama,El Salvador,1.0,0.0,H,Friendly,False,2.2,1.2,10,5,0.8,1.8,1,5
2010-10-08,2010,Kazakhstan,Belgium,0.0,2.0,A,UEFA Euro qualification,False,0.8,1.8,3,5,0.8,1.4,3,5
2010-10-08,2010,Portugal,Denmark,3.0,1.0,H,UEFA Euro qualification,False,2.2,1.2,5,5,1.2,1.6,7,5
2010-10-08,2010,Republic of Ireland,Russia,2.0,3.0,A,UEFA Euro qualification,False,1.8,0.6,12,5,0.8,0.6,7,5
2010-10-08,2010,Japan,Argentina,1.0,0.0,H,Friendly,False,1.2,0.6,10,5,2.0,1.2,12,5
2010-10-08,2010,Albania,Bosnia and Herzegovina,1.0,1.0,D,UEFA Euro qualification,False,1.0,0.2,13,5,1.4,2.0,4,5
2010-10-08,2010,Andorra,North Macedonia,0.0,2.0,A,UEFA Euro qualification,False,0.2,2.2,0,5,1.4,1.0,8,5
2010-10-08,2010,Austria,Azerbaijan,3.0,0.0,H,UEFA Euro qualification,False,1.0,1.6,6,5,0.8,2.2,3,5
2010-10-08,2010,China,Syria,2.0,1.0,H,Friendly,False,1.4,0.8,8,5,1.4,1.6,4,5
2010-10-08,2010,Colombia,Ecuador,1.0,0.0,H,Friendly,True,1.0,1.0,5,5,0.4,1.0,4,5
2010-10-08,2010,Cyprus,Norway,1.0,2.0,A,UEFA Euro qualification,False,2.2,1.6,8,5,1.4,0.8,12,5
2010-10-08,2010,Armenia,Slovakia,3.0,1.0,H,UEFA Euro qualification,False,1.4,2.0,4,5,1.4,1.0,10,5
2010-10-08,2010,Georgia,Malta,1.0,0.0,H,UEFA Euro qualification,False,0.6,0.4,7,5,0.6,2.2,1,5
2010-10-08,2010,Germany,Turkey,3.0,0.0,H,UEFA Euro qualification,False,2.4,1.2,10,5,2.2,0.8,12,5
2010-10-08,2010,Greece,Latvia,1.0,0.0,H,UEFA Euro qualification,False,0.8,0.8,8,5,0.6,1.4,5,5
2010-10-08,2010,Hungary,San Marino,8.0,0.0,H,UEFA Euro qualification,False,0.8,2.8,3,5,0.0,5.2,0,5
2010-10-08,2010,India,Vietnam,3.0,1.0,H,Friendly,False,0.8,1.0,4,5,0.4,0.8,3,5
2010-10-08,2010,Indonesia,Uruguay,1.0,7.0,A,Friendly,False,0.8,1.8,1,5,1.8,1.6,7,5
2010-10-08,2010,Czech Republic,Scotland,1.0,0.0,H,UEFA Euro qualification,False,1.8,1.4,6,5,0.6,1.4,7,5
2010-10-09,2010,Mali,Liberia,2.0,1.0,H,African Cup of Nations qualification,False,0.8,1.4,3,5,0.8,1.8,3,5
2010-10-09,2010,United States,Poland,2.0,2.0,D,Friendly,False,1.0,1.4,5,5,0.4,2.4,2,5
2010-10-09,2010,United Arab Emirates,Chile,0.0,2.0,A,Friendly,False,1.6,0.6,12,5,0.8,1.4,6,5
2010-10-09,2010,Tanzania,Morocco,0.0,1.0,A,African Cup of Nations qualification,False,1.0,2.2,2,5,0.8,1.4,5,5
2010-10-09,2010,Senegal,Mauritius,7.0,0.0,H,African Cup of Nations qualification,False,1.4,1.0,9,5,0.2,3.2,0,5
2010-10-09,2010,Saudi Arabia,Uzbekistan,4.0,0.0,H,Friendly,False,1.2,0.8,8,5,1.4,1.8,4,5
2010-10-09,2010,Rwanda,Benin,0.0,3.0,A,African Cup of Nations qualification,False,0.8,1.8,6,5,0.2,1.2,2,5
2010-10-09,2010,New Zealand,Honduras,1.0,1.0,D,Friendly,False,0.8,1.0,6,5,0.6,1.4,2,5
2010-10-09,2010,Malawi,Chad,6.0,2.0,H,African Cup of Nations qualification,False,1.0,1.4,3,5,0.8,1.6,2,5
2010-10-09,2010,Taiwan,Macau,7.0,1.0,H,Dragon Cup,False,1.8,1.8,6,5,0.4,4.0,0,5
2010-10-09,2010,Israel,Croatia,1.0,2.0,A,UEFA Euro qualification,False,1.2,1.6,7,5,1.2,0.2,9,5
2010-10-09,2010,Guatemala,Belize,4.0,2.0,H,Friendly,False,2.0,1.6,9,5,0.6,2.8,2,5
2010-10-09,2010,France,Romania,2.0,0.0,H,UEFA Euro qualification,False,0.8,1.4,3,5,0.8,0.8,5,5
2010-10-09,2010,Comoros,Mozambique,0.0,1.0,A,African Cup of Nations qualification,False,0.4,1.8,4,5,0.4,1.6,4,5
2010-10-09,2010,Cameroon,DR Congo,1.0,1.0,D,African Cup of Nations qualification,False,1.6,1.2,6,5,1.8,3.8,1,5
2010-10-09,2010,Burundi,Ivory Coast,0.0,1.0,A,African Cup of Nations qualification,False,0.6,2.2,1,5,1.6,0.6,10,5
2010-10-09,2010,Burkina Faso,Gambia,3.0,1.0,H,African Cup of Nations qualification,False,1.0,0.4,8,5,1.6,1.8,8,5
2010-10-09,2010,Australia,Paraguay,1.0,0.0,H,Friendly,False,1.0,1.0,8,5,0.6,0.6,5,5
2010-10-09,2010,Angola,Guinea-Bissau,1.0,0.0,H,African Cup of Nations qualification,False,0.2,1.6,1,5,0.8,0.4,8,5
2010-10-09,2010,Kenya,Uganda,0.0,0.0,D,African Cup of Nations qualification,False,1.2,1.6,4,5,2.2,0.8,13,5
